,Unnamed: 0,Portal,Título,Resumo,Data,URL,sentimento,confianca
76,76,Joven Pan,Calor e chuvas; veja a previsão do tempo para a 1ª semana útil do ano?,"O calorão dará uma trégua na cidade de São Paulo até segunda-feira, mas volta na terça",2026-01-04 19:47:00,https://jovempan.com.br/noticias/brasil/calor-e-chuvas-veja-a-previsao-do-tempo-para-a-1a-semana-util-do-ano.html,negative,0.5449557304382324
77,77,Joven Pan,Chuvas no litoral paulista provocam interdição da Serra Mogi-Bertioga,Volume de chuvas em Ubatuba já causa alagamentos,2026-01-04 13:22:00,https://jovempan.com.br/noticias/brasil/chuvas-no-litoral-paulista-provocam-interdicao-da-serra-mogi-bertioga.html,negative,0.7866672873497009
78,78,Joven Pan,Calor e chuvas: veja a previsão do tempo em SP e no resto do Brasil neste 1º de janeiro,Há previsão para pancadas isoladas de chuva a partir do meio da tarde até o início da noite,2026-01-01 13:54:00,https://jovempan.com.br/noticias/brasil/calor-e-chuvas-veja-a-previsao-do-tempo-em-sp-e-no-resto-do-brasil-neste-1o-de-janeiro.html,positive,0.4850939214229584
79,79,Joven Pan,Defesa Civil de SP prevê fim da onda de calor e alerta para chuvas fortes no começo de 2026,Passagem de frentes frias afasta onda de calor e aumenta o risco de chuvas fortes e temporais isolados; orientação para a população e motoristas é que redobrarem a atenção,2025-12-31 09:57:00,https://jovempan.com.br/noticias/brasil/defesa-civil-de-sp-preve-fim-da-onda-de-calor-e-alerta-para-chuvas-fortes-no-comeco-de-2026.html,positive,0.4605134427547455
80,80,Joven Pan,São Paulo emite alerta para tempestade nesta terça-feira,"Há possibilidade de ventos de até 100 km/hora, queda de granizo, derrubada de árvores, alagamentos e corte de energia elétrica; aviso de onda de calor permanece em nível vermelho e abrange todo o estado",2025-12-30 11:38:00,https://jovempan.com.br/noticias/brasil/sao-paulo-emite-alerta-para-tempestade-nesta-terca-feira.html,negative,0.5694765448570251
81,81,Joven Pan,São Paulo entra em estado de atenção para alagamentos após temporal,"Por volta das 18h10, a Defesa Civil do Estado disparou um alerta severo automático, informando sobre os temporais nas regiões da zona norte e central",2025-12-29 19:28:00,https://jovempan.com.br/noticias/brasil/sao-paulo-entra-em-estado-de-atencao-para-alagamentos-apos-temporal.html,negative,0.6096293330192566
82,82,Joven Pan,Inmet emite alerta para onda de calor tempestades nos últimos dias de 2025,O instituto prevê que a maior parte do Brasil deve apresentar chuvas durante a virada de ano,2025-12-29 16:00:00,https://jovempan.com.br/noticias/brasil/inmet-emite-alerta-para-onda-de-calor-tempestades-nos-ultimos-dias-de-2025.html,positive,0.5929871201515198
83,83,Joven Pan,Chuva forte deixa cidade de São Paulo em estado de atenção,143 mil pessoas estão sem energia na capital e na região metropolitana,2025-12-27 17:36:00,https://jovempan.com.br/noticias/brasil/chuva-forte-deixa-cidade-de-sao-paulo-em-estado-de-atencao.html,negative,0.5468451976776123
84,84,Joven Pan,Calorão ou chuva: veja a previsão do tempo para o réveillon no Brasil,"Para a última semana do ano no Sudeste, a previsão indica dias de sol entre nuvens, com pancadas de chuva à tarde",2025-12-27 11:19:00,https://jovempan.com.br/noticias/brasil/calorao-ou-chuva-veja-a-previsao-do-tempo-para-o-reveillon-no-brasil.html,positive,0.5071245431900024
85,85,Joven Pan,"Após recorde histórico para dezembro, sexta-feira em São Paulo terá máxima de 34ºC e chuva",Capital mantém calor intenso com previsão de trovoadas isoladas; interior registra temperaturas 5ºC acima da média e litoral chega a 31ºC,2025-12-26 08:37:00,https://jovempan.com.br/noticias/brasil/apos-recorde-historico-para-dezembro-sexta-feira-em-sao-paulo-tera-maxima-de-34oc-e-chuva.html,positive,0.5319216251373291
86,86,Joven Pan,Inmet emite alerta para onda de calor e tempestades no Brasil; veja regiões afetadas,,2025-12-24 13:16:00,https://jovempan.com.br/noticias/brasil/inmet-emite-alerta-para-onda-de-calor-e-tempestades-no-brasil-veja-regioes-afetadas.html,positive,0.6848152875900269
87,87,Joven Pan,Veja quais regiões do Brasil devem registrar chuvas acima da média no verão,Previsão do Inmet indica maiores volumes no Norte e Sul e precipitação abaixo do histórico no Sudeste e Nordeste para a estação que começa neste domingo (21),2025-12-21 08:55:00,https://jovempan.com.br/noticias/brasil/veja-quais-regioes-do-brasil-devem-registrar-chuvas-acima-da-media-no-verao.html,positive,0.5366681218147278
88,88,Joven Pan,Verão começa neste domingo com previsão de calor e menos chuva,"Estação começa às 12h03, sem El Niño ou La Niña, mas sob influência de alta pressão",2025-12-21 07:00:00,https://jovempan.com.br/noticias/brasil/verao-comeca-neste-domingo-com-previsao-de-calor-e-menos-chuva.html,positive,0.36451154947280884
89,89,Joven Pan,Chuvas em SP já causaram oito mortes desde o início de dezembro,Defesa Civil localiza corpo de desaparecido em Guarulhos e alerta para instabilidade no tempo e risco de novos deslizamentos neste fim de semana,2025-12-20 12:18:00,https://jovempan.com.br/noticias/brasil/chuvas-em-sp-ja-causaram-oito-mortes-desde-o-inicio-de-dezembro.html,negative,0.7795535326004028
90,90,Joven Pan,RJ mantém alerta de chuvas e retoma buscas por desaparecido em Petrópolis,Noroeste Fluminense apresenta alto risco de deslizamentos; acumulado de chuva passou dos 120 mm na Região Serrana nas últimas 24 horas,2025-12-18 14:02:00,https://jovempan.com.br/noticias/brasil/rj-mantem-alerta-de-chuvas-e-retoma-buscas-por-desaparecido-em-petropolis.html,positive,0.5142025947570801
91,91,Joven Pan,Rio de Janeiro amanhece alagado; Castro aciona Comitê de Chuvas,"Defesa Civil emitiu um alerta para o estado até a tarde desta quarta, com previsão de ventos moderados e fortes",2025-12-17 12:22:00,https://jovempan.com.br/noticias/brasil/rio-de-janeiro-amanhece-alagado-castro-aciona-comite-de-chuvas.html,negative,0.5988615155220032
92,92,Joven Pan,Chuva em São Paulo provoca cancelamentos e lota Aeroporto de Congonhas,Chuva e ventos causaram transtornos na noite de terça-feira; passageiros foram orientados a checar voos antes de se dirigirem ao terminal,2025-12-17 11:47:00,https://jovempan.com.br/noticias/brasil/chuva-em-sao-paulo-provoca-cancelamentos-e-lota-aeroporto-de-congonhas.html,negative,0.8489856123924255
93,93,Joven Pan,Chuvas deixam mais de 46 mil imóveis sem energia em SP,Capital paulista concentra a maior parte dos desligamentos nesta quarta-feira (17); Ministério de Minas e Energia acionará a Aneel para iniciar processo de caducidade do contrato,2025-12-17 11:44:00,https://jovempan.com.br/noticias/brasil/chuvas-deixam-mais-de-46-mil-imoveis-sem-energia-em-sp.html,negative,0.6462645530700684
94,94,Joven Pan,São Paulo chega a 7 mortos devido às chuvas desde o início do mês,"Em Ilhabela, um morador morreu soterrado e outra vítima foi levada pela enxurrada; Operação Chuvas no estado vai até o dia 31 de março",2025-12-17 10:12:00,https://jovempan.com.br/programas/jornal-da-manha/sao-paulo-chega-a-7-mortos-devido-as-chuvas-desde-o-inicio-do-mes.html,negative,0.8648460507392883
95,95,Joven Pan,"Fortes chuvas em Minas Gerais causam estragos, alagamentos e abrem cratera",Juiz de Fora registra acumulado superior a 100 mm; temporais também atingem Santa Luzia e provocam interdições em rodovias do estado devido a quedas de árvores,2025-12-16 10:41:00,https://jovempan.com.br/programas/jornal-da-manha/fortes-chuvas-em-minas-gerais-causam-estragos-alagamentos-e-abrem-cratera.html,negative,0.8686919212341309
96,96,Joven Pan,"Ciclone que causou apagão em SP foi ‘raro’ e não deve se repetir neste verão, dizem especialistas","Apesar de o fenômeno ser comum, a ocorrência dele durante o verão é improvável e meteorologistas afirmam  que os ventos em São Paulo foram históricos",2025-12-15 18:18:00,https://jovempan.com.br/noticias/brasil/ciclone-que-causou-apagao-em-sp-foi-raro-e-nao-deve-se-repetir-neste-verao-dizem-especialistas.html,negative,0.7850177884101868
97,97,Joven Pan,Paraná tem alerta de temporais e microexplosões nesta sexta-feira; São Paulo segue com calor e chuva,"Combinação de sistemas meteorológicos deve provocar chuvas acima de 100mm na região Sul; após ventos recordes, capital paulista não tem previsão de novos vendavais, mas deve registrar pancadas isoladas",2025-12-12 09:20:00,https://jovempan.com.br/noticias/brasil/parana-tem-alerta-de-temporais-e-microexplosoes-nesta-sexta-feira-sao-paulo-segue-com-calor-e-chuva.html,negative,0.6276899576187134
98,98,Joven Pan,689 mil imóveis seguem sem luz após passagem de ciclone em SP,Vendaval de quarta-feira (10) trouxe rajadas de 98 km/h e revive crise de apagões na concessão; empresa mobiliza 1.600 equipes para reconstrução da rede,2025-12-12 07:02:00,https://jovempan.com.br/noticias/brasil/830-mil-imoveis-seguem-sem-luz-apos-passagem-de-ciclone-em-sp.html,negative,0.5159749388694763
99,99,Joven Pan,"Grande SP tem 1,2 milhão de imóveis sem energia após passagem de ciclone","Capital paulista concentra mais de 1 milhão de clientes no escuro; ventos de quase 100 km/h derrubaram árvores, afetaram semáforos e levaram ao fechamento de parques municipais",2025-12-11 09:57:00,https://jovempan.com.br/noticias/brasil/grande-sp-tem-15-milhao-de-imoveis-sem-energia-apos-passagem-de-ciclone.html,negative,0.6991040110588074
100,100,Joven Pan,Ciclone avança e traz mais chuva para SP,Autoridades locais estão em alerta máximo e recomendam que a população evite áreas de risco,2025-12-10 10:02:00,https://jovempan.com.br/programas/jornal-da-manha/ciclone-avanca-e-traz-mais-chuva-para-sp.html,negative,0.45816996693611145
101,101,Joven Pan,São Paulo bate recorde de congestionamento com greve de ônibus e chuva,Paralisação parcial inesperada de 15 empresas de ônibus pegou todo mundo de surpresa e afetou a vida de milhões de trabalhadores na volta para casa,2025-12-09 20:16:00,https://jovempan.com.br/noticias/brasil/sao-paulo-bate-recorde-de-congestionamento-com-greve-de-onibus-e-chuva.html,negative,0.7806075215339661
102,102,Joven Pan,Ciclone extratropical deixa o Sul do país em alerta vermelho,Previsão indica um agravamento nos acumulados de chuva que podem ultrapassar 60 mm em uma hora ou mais de 100 mm ao longo do dia,2025-12-09 12:26:00,https://jovempan.com.br/noticias/brasil/ciclone-extratropical-deixa-o-sul-do-pais-em-alerta-vermelho.html,positive,0.42028796672821045
103,103,Joven Pan,Ventos de 90 km/h e granizo: ciclone extratropical ameaça novos estados,"Fenômeno climático, que atualmente se encontra na altura do Rio Grande do Sul, já causou estragos significativos na região",2025-12-09 10:20:00,https://jovempan.com.br/programas/jornal-da-manha/ventos-de-90-km-h-e-granizo-ciclone-extratropical-ameaca-novos-estados.html,negative,0.6916889548301697
104,104,Joven Pan,Defesa Civil de SP emite alerta de tempestades entre terça e quinta-feira,"O fenômeno é provocado pela formação de um ciclone extratropical na região Sul do país, que já influencia o tempo em São Paulo com queda de temperatura e garoa",2025-12-09 09:17:00,https://jovempan.com.br/noticias/brasil/defesa-civil-de-sp-emite-alerta-de-tempestades-entre-terca-e-quinta-feira.html,negative,0.8763965964317322
105,105,Joven Pan,Tempestade deixa mais de 130 mil consumidores sem eletricidade na Grande SP,"As chuvas, com presença de pequenos pedaços de granizo, atingiram a região do Butantã por volta das 13h30, indo na direção de Pinheiros",2025-12-09 06:53:00,https://jovempan.com.br/noticias/brasil/tempestade-deixa-mais-de-130-mil-consumidores-sem-eletricidade-na-grande-sp.html,negative,0.7734436988830566
106,106,Joven Pan,Defesa Civil emite alerta severo de chuva em SP,Nas Zonas Leste e Sudeste pode haver chuvas de granizo e formação de alagamentos,2025-12-08 14:15:00,https://jovempan.com.br/noticias/brasil/defesa-civil-emite-alerta-severo-de-chuva-em-sp.html,negative,0.6501892805099487
107,107,Joven Pan,Verão climático: semana começa com calor e chuvas intensas no Sudeste,"Estação mais quente do ano começa só dia 21, mas termômetros já sobem em boa parte do país; em São Paulo, a máxima pode atingir 31ºC nesta segunda-feira (8)",2025-12-08 11:14:00,https://jovempan.com.br/programas/jornal-da-manha/verao-climatico-semana-comeca-com-calor-e-chuvas-intensas-no-sudeste.html,positive,0.4734629988670349
108,108,Joven Pan,Ciclone extratropical intenso ameaça Sul do país com rajadas superiores a 100 km/h,"Fenômeno atmosférico de baixa pressão provoca instabilidade climática também no Sudeste e Centro-Oeste, elevando riscos de tempestades e transtornos estruturais até quinta-feira (11)",2025-12-08 10:26:00,https://jovempan.com.br/noticias/brasil/ciclone-extratropical-intenso-ameaca-sul-do-pais-com-rajadas-superiores-a-100-km-h.html,negative,0.7739117741584778
109,109,Joven Pan,Tempestades atingem cinco Estados do país neste fim de semana,"Espírito Santo, Minas Gerais, Bahia, Goiás e Mato Grosso podem registrar mais de 100 milímetros ao longo do período de atuação do Fenômeno ZCAS",2025-12-05 11:07:00,https://jovempan.com.br/noticias/brasil/tempestades-atingem-cinco-estados-do-pais-neste-fim-de-semana.html,negative,0.4803396761417389
110,110,Joven Pan,Defesa Civil de SP alerta para chuvas intensas e rajadas de vento nesta terça-feira,Fenômeno que passa pela costa da região Sudeste favorecerá a formação de tempestades e queda de granizo em diversas partes do Estado,2025-11-25 10:49:00,https://jovempan.com.br/noticias/brasil/defesa-civil-de-sp-alerta-para-chuvas-intensas-e-rajadas-de-vento-nesta-terca-feira.html,positive,0.587371289730072
111,111,Joven Pan,Chuvas deixam mais de 100 desalojados em SC,Há previsão de formação de um ciclone extratropical no litoral do Paraná e Sudeste do Brasil,2025-11-24 19:53:00,https://jovempan.com.br/noticias/brasil/chuvas-deixam-mais-de-100-desalojados-em-sc.html,negative,0.4986090064048767
112,112,Joven Pan,Defesa Civil emite alerta para tempestades e risco de deslizamentos em São Paulo,"Passagem de sistema meteorológico pela costa deve provocar chuvas volumosas, raios e granizo; Litoral Norte, Vale do Paraíba e Capital têm previsão de acumulados ‘muito altos’",2025-11-23 07:35:00,https://jovempan.com.br/noticias/brasil/defesa-civil-emite-alerta-para-tempestades-e-risco-de-deslizamentos-em-sao-paulo.html,negative,0.6608285903930664
113,113,Joven Pan,São Paulo tem alerta laranja para tempestades nesta terça-feira,"Segundo CGE, há risco de inundações repentinas, queda de árvores, formação de alagamentos intransitáveis e até transbordamentos de córregos e rios, tanto na capital como em cidades vizinhas da Grande SP",2025-11-18 11:55:00,https://jovempan.com.br/noticias/brasil/sao-paulo-tem-alerta-laranja-para-tempestades-nesta-terca-feira.html,negative,0.7037221789360046
114,114,Joven Pan,São Paulo e outros 8 Estados têm alerta laranja para tempestades,"De acordo com o Inmet, são esperadas chuvas de até 100 mm/dia, ventos intensos de até 100 km/h e queda de granizo",2025-11-17 13:19:00,https://jovempan.com.br/noticias/brasil/sao-paulo-e-outros-8-estados-tem-alerta-laranja-para-tempestades.html,positive,0.5362770557403564
115,115,Joven Pan,Ciclone Extratropical traz tempestades e risco de tornados para três regiões do país,Fenômeno se aproxima da região e traz uma frente fria que deve impactar diversas áreas a partir da madrugada de sábado,2025-11-15 08:07:00,https://jovempan.com.br/programas/jornal-da-manha/ciclone-extratropical-traz-tempestades-e-risco-de-tornados-para-tres-regioes-do-pais.html,negative,0.5184102058410645
116,116,Joven Pan,Justiça britânica condena BHP por desastre de barragem de Mariana,"Mineradora informa que pretende recorrer da decisão e que continuará a se defender na ação; os pleitos dos atingidos serão analisados somente nas próximas etapas do julgamento, em 2028 ou 2029",2025-11-14 08:36:00,https://jovempan.com.br/noticias/brasil/justica-britanica-condena-bhp-por-desastre-de-barragem-de-mariana.html,negative,0.6871379017829895
